gene	tot_nsample
LRRC59	21
LRRC6	52
LRRC61	16
LRRC63	3
LRRC63_ENST00000446175	3
LRRC66	120
LRRC67	18
LRRC69	11
LRRC69_ENST00000448384	11
LRRC7	322
LRRC7_ENST00000370958	41
LRRC70	19
LRRC71	32
LRRC8A	62
LRRC8B	46
LRRC8C	72
LRRC8D	76
LRRC8E	62
LRRCC1	101
LRRCC1_ENST00000414626	97
LRRD1	35
LRRFIP1	60
LRRFIP1_ENST00000308482	35
LRRFIP1_ENST00000392000	59
LRRFIP2	65
LRRIQ1	221
LRRIQ1_ENST00000393217	265
LRRIQ3	140
LRRIQ4	58
LRRK1	140
LRRK1_ENST00000284395	19
LRRK1_ENST00000388948	139
LRRK2	358
LRRK2_ENST00000298910	320
LRRN1	73
LRRN2	74
LRRN3	128
LRRN4	50
LRRN4CL	8
LRRTM1	120
LRRTM1_ENST00000295057	117
LRRTM2	42
LRRTM3	111
LRRTM3_ENST00000361320	110
LRRTM4	135
LRRTM4_ENST00000409093	147
LRRTM4_ENST00000409911	45
LRSAM1	36
LRTM1	44
LRTM2	40
LRTOMT	11
LRTOMT_ENST00000435085	9
LRWD1	39
LSAMP	58
LSG1	37
LSM1	13
LSM10	9
LSM11	25
LSM12	15
LSM14A	40
LSM14B	30
LSM14B_ENST00000279068	31
LSM2	7
LSM3	10
LSM4	14
LSM5	7
LSM6	5
LSM7	2
LSM7_ENST00000252622	2
LSMD1	8
LSP1	25
LSP1_ENST00000311604	28
LSR	55
LSS	45
LST1	1
LST1_ENST00000376111	1
LST1_ENST00000438075	3
LTA	13
LTA4H	24
LTA4H_ENST00000413268	4
LTB	16
LTB4R	17
LTB4R2	15
LTBP1	209
LTBP1_ENST00000407925	54
LTBP2	145
LTBP3	53
LTBP4	1
LTBP4_ENST00000308370	96
LTBR	29
LTC4S	1
LTF	87
LTK	52
LTK_ENST00000263800	57
LTN1	125
LTV1	47
LUC7L	21
LUC7L_ENST00000293872	18
LUC7L2	45
LUC7L3	31
LUM	59
LUZP1	80
LUZP2	75
LUZP4	40
LXN	12
LXN_ENST00000482640	1
LY6D	10
LY6E	9
LY6G5B	8
LY6G5C	7
LY6G6C	9
LY6G6D	11
LY6G6E	1
LY6G6F	22
LY6H	11
LY6K	19
LY75	132
LY86	12
LY9	72
LY9_ENST00000368039	27
LY96	16
LYAR	33
LYG1	13
LYG2	25
LYL1	15
LYN	48
LYNX1	14
LYNX1_ENST00000317543	7
LYNX1_ENST00000398906	16
LYPD1	11
LYPD2	17
LYPD3	22
LYPD4	25
LYPD5	11
LYPD5_ENST00000377950	11
LYPD6	10
LYPD6B	23
LYPLA1	12
LYPLA2	16
LYPLAL1	16
LYRM1	5
LYRM2	6
LYRM4	5
LYRM5	10
LYRM7	6
LYSMD1	21
LYSMD2	7
LYSMD3	24
LYSMD4	19
LYST	341
LYVE1	18
LYZ	7
LYZL1	25
LYZL2	32
LYZL4	16
LYZL6	17
LZIC	7
LZTFL1	20
LZTFL1_ENST00000539217	9
LZTR1	85
LZTS1	69
LZTS2	53
M6PR	11
MAB21L1	49
MAB21L2	51
MAB21L3	29
MACC1	88
MACF1	427
MACF1_ENST00000361689	404
MACROD1	14
MACROD2	27
MAD1L1	80
MAD2L1	14
MAD2L1BP	10
MAD2L2	17
MAD2L2_ENST00000376655	5
MADCAM1	26
MADD	155
MAEA	37
MAEL	81
MAF	23
MAF1	15
MAFA	7
MAFB	12
MAFF	3
MAFG	8
MAFK	7
MAG	75
MAG_ENST00000392213	78
MAGEA1	57
MAGEA10	68
MAGEA11	16
MAGEA11_ENST00000355220	57
MAGEA12	120
MAGEA13P	4
MAGEA2B	1
MAGEA3	32
MAGEA4	65
MAGEA5	14
MAGEA6	52
MAGEA8	39
MAGEB1	71
MAGEB10	65
MAGEB10_ENST00000356790	34
MAGEB16	59
MAGEB17	1
MAGEB17_ENST00000400004	4
MAGEB18	62
MAGEB2	61
MAGEB2_ENST00000378988	60
MAGEB3	48
MAGEB4	72
MAGEB5	5
MAGEB6	87
MAGEB6P1	11
MAGEC1	271
MAGEC2	95
MAGEC3	155
MAGEC3_ENST00000448920	4
MAGEC3_ENST00000544766	53
MAGED1	79
MAGED2	64
MAGED4	3
MAGEE1	118
MAGEE1_ENST00000361470	110
MAGEE2	81
MAGEF1	24
MAGEH1	36
MAGEL2	33
MAGEL2_ENST00000532292	74
MAGI1	133
MAGI1_ENST00000330909	98
MAGI1_ENST00000402939	163
MAGI2	224
MAGI3	87
MAGI3_ENST00000307546	77
MAGIX_ENST00000412696	23
MAGOH	12
MAGOHB	17
MAGT1	32
MAGT1_ENST00000358075	16
MAK	43
MAK16	22
MAL	16
MALL	14
MALT1	12
MALT1_ENST00000348428	40
MAMDC2	47
MAMDC4	58
MAMDC4_ENST00000445819	51
MAML1	72
MAML1_ENST00000376951	41
MAML2	90
MAML3	87
MAML3_ENST00000509479	92
MAMLD1	83
MAMLD1_ENST00000370401	93
MAMLD1_ENST00000432680	64
MAMSTR	16
MAMSTR_ENST00000318083	19
MAN1A1	53
MAN1A1_ENST00000368466	20
MAN1A2	45
MAN1B1	38
MAN1C1	43
MAN2A1	124
MAN2A2	90
MAN2B1	79
MAN2B2	74
MAN2C1	68
MANBA	70
MANBAL	9
MANEA	48
MANEA_ENST00000369293	6
MANEAL	19
MANEAL_ENST00000373045	18
MANF	7
MANSC1	35
MANSC4	5
MANSC4_ENST00000381273	4
MAOA	43
MAOB	43
MAP1A	179
MAP1B	231
MAP1LC3A	10
MAP1LC3B	8
MAP1LC3B2	8
MAP1LC3C	33
MAP1S	66
MAP2	296
MAP2_ENST00000199940	58
MAP2K1	76
MAP2K1_ENST00000307102	72
MAP2K2	22
MAP2K2_ENST00000262948	35
MAP2K3	42
MAP2K3_ENST00000316920	76
MAP2K4	137
MAP2K5	26
MAP2K5_ENST00000178640	32
MAP2K6	38
MAP2K7	58
MAP3K1	173
MAP3K1_ENST00000399503	161
MAP3K10	66
MAP3K11	57
MAP3K12	76
MAP3K12_ENST00000547035	57
MAP3K13	105
MAP3K13_ENST00000424227	86
MAP3K14	49
MAP3K15	95
MAP3K2	35
MAP3K2_ENST00000409947	36
MAP3K3	47
MAP3K4	175
MAP3K4_ENST00000392142	169
MAP3K5	120
MAP3K6	6
MAP3K6_ENST00000374040	71
MAP3K6_ENST00000493901	39
MAP3K7	53
MAP3K7_ENST00000369329	37
MAP3K8	40
MAP3K9	91
MAP4	79
MAP4_ENST00000264724	12
MAP4_ENST00000395734	67
MAP4K1	80
MAP4K1_ENST00000396857	73
MAP4K2	36
MAP4K2_ENST00000294066	38
MAP4K3	99
MAP4K4	104
MAP4K5	42
MAP6	44
MAP6D1	1
MAP7	55
MAP7D1	59
MAP7D2	86
MAP7D2_ENST00000379643	69
MAP7D3	95
MAP9	72
MAPK1	34
MAPK10	2
MAPK10_ENST00000359221	51
MAPK10_ENST00000449047	40
MAPK11	20
MAPK11_ENST00000449719	1
MAPK12	15
MAPK12_ENST00000438835	16
MAPK13	32
MAPK13_ENST00000211287	23
MAPK14	37
MAPK14_ENST00000229794	29
MAPK15	30
MAPK1IP1L	14
MAPK3	15
MAPK3_ENST00000263025	24
MAPK4	8
MAPK4_ENST00000400384	63
MAPK6	61
MAPK7	66
MAPK8	60
MAPK8_ENST00000374176	48
MAPK8IP1	50
MAPK8IP2	24
MAPK8IP2_ENST00000008876	18
MAPK8IP2_ENST00000329492	26
MAPK8IP3	91
MAPK8IP3_ENST00000250894	56
MAPK9	47
MAPK9_ENST00000425491	23
MAPK9_ENST00000452135	48
MAPK9_ENST00000455781	34
MAPKAP1	39
MAPKAP1_ENST00000265960	28
MAPKAPK2	30
MAPKAPK2_ENST00000294981	15
MAPKAPK3	1
MAPKAPK3_ENST00000446044	26
MAPKAPK5	26
MAPKAPK5_ENST00000202788	29
MAPKBP1	110
MAPRE1	16
MAPRE2	25
MAPRE3	39
MAPT	79
MAPT_ENST00000344290	46
MARCH1	42
MARCH1_ENST00000503008	34
MARCH10	88
MARCH11	48
MARCH2	14
MARCH3	12
MARCH4	50
MARCH5	26
MARCH6	85
MARCH7	46
MARCH8	27
MARCH9	17
MARCH9_ENST00000548358	11
MARCKS	14
MARCKSL1	17
MARCO	103
MARK1	137
MARK2	75
MARK2_ENST00000535394	3
MARK3	60
MARK3_ENST00000416682	12
MARK4	56
MARK4_ENST00000262891	41
MARS	64
MARS_ENST00000315473	2
MARS2	47
MARVELD2	44
MARVELD3	30
MARVELD3_ENST00000268485	23
MAS1	41
MAS1L	62
MASP1	102
MASP1_ENST00000169293	42
MASP1_ENST00000296280	87
MASP2	64
MAST1	106
MAST1_ENST00000251472	92
MAST2	11
MAST2_ENST00000361297	119
MAST3	81
MAST4	6
MAST4_ENST00000404260	165
MAST4_ENST00000405643	20
MASTL	76
MAT1A	49
MAT2A	20
MAT2B	32
MAT2B_ENST00000518095	5
MATK	53
MATK_ENST00000395045	41
MATN1	28
MATN2	72
MATN2_ENST00000520016	79
MATN3	24
MATN4	50
MATR3	56
MATR3_ENST00000337359	19
MAU2	34
MAVS	29
MAX	29
MAX_ENST00000246163	12
MAX_ENST00000284165	20
MAZ	20
MAZ_ENST00000322945	25
MB	4
MB_ENST00000447607	3
MB21D1	31
MB21D2	70
MBD1	59
MBD1_ENST00000269471	41
MBD1_ENST00000339998	43
MBD1_ENST00000457839	46
MBD2	20
MBD2_ENST00000583046	3
MBD3	20
MBD3L1	23
MBD3L2	2
MBD3L3	12
MBD4	51
MBD5	156
MBD6	91
MBIP	19
MBL2	51
MBLAC1	12
MBLAC2	9
MBNL1	35
MBNL1_ENST00000282488	32
MBNL1_ENST00000324196	24
MBNL2	32
MBNL2_ENST00000343600	36
MBNL2_ENST00000376679	11
MBNL3	29
MBNL3_ENST00000370839	25
MBOAT1	48
MBOAT2	33
MBOAT4	9
MBOAT4_ENST00000320542	22
MBOAT7	35
MBP	41
MBTD1	34
MBTD1_ENST00000586178	7
MBTPS1	81
MBTPS2	48
MC1R	20
MC2R	71
MC3R	75
MC4R	45
MC5R	82
MCAM	52
MCART1	39
MCART2	35
MCART2_ENST00000269205	30
MCART6	38
MCAT	24
MCC	94
MCC_ENST00000408903	114
MCCC1	76
MCCC2	45
MCCD1	3
MCEE	19
MCF2	140
MCF2_ENST00000370573	96
MCF2_ENST00000370578	1
MCF2_ENST00000519895	131
MCF2L	8
MCF2L_ENST00000375601	65
MCF2L_ENST00000375604	51
MCF2L_ENST00000375608	37
MCF2L2	148
MCFD2	13
MCHR1	45
MCHR2	92
MCL1	24
MCM10	9
MCM10_ENST00000361282	63
MCM2	6
MCM2_ENST00000265056	65
MCM3	61
MCM3AP	135
MCM4	91
MCM5	49
MCM6	58
MCM7	49
MCM7_ENST00000303887	69
MCM8	59
MCM8_ENST00000378896	50
MCM9	31
MCM9_ENST00000316316	39
MCMBP	47
MCMDC2	37
MCMDC2_ENST00000422365	37
MCOLN1	48
MCOLN2	55
MCOLN3	56
MCOLN3_ENST00000370587	9
MCPH1	6
MCPH1_ENST00000344683	53
MCRS1	33
MCTP1	96
MCTP2	100
MCTS1	22
MCTS1_ENST00000371315	18
MCU	24
MDC1	82
MDC1_ENST00000376406	121
MDFI	11
MDFIC	28
MDGA1	97
MDGA1_ENST00000297153	3
MDGA2	155
MDGA2_ENST00000399232	160
MDGA2_ENST00000439988	142
MDH1	29
MDH1B	80
MDH2	34
MDK	4
MDM1	68
MDM1_ENST00000430606	3
MDM2	48
MDM2_ENST00000462284	34
MDM4	42
MDM4_ENST00000367179	2
MDN1	443
MDP1	13
MDS1	9
MDS2	3
MDS2_ENST00000374555	1
ME1	57
ME2	46
ME3	64
ME3_ENST00000532471	2
MEA1	11
MEAF6	22
MECOM	125
MECOM_ENST00000264674	31
MECP2	40
MECR	29
MED1	119
MED10	7
MED11	4
MED12	699
MED12_ENST00000374080	229
MED12L	244
MED13	177
MED13L	172
MED14	96
MED15	59
MED16	48
MED17	33
MED18	16
MED18_ENST00000373842	12
MED19	14
MED19_ENST00000431606	1
MED20	16
MED21	5
MED22	12
MED23	97
MED24	85
MED25	44
MED25_ENST00000312881	42
MED26	24
MED27	35
MED28	14
MED29	12
MED30	15
MED31	9
MED4	19
MED6	11
MED7	17
MED8	16
MED8_ENST00000290663	18
MED9	8
MEF2A	38
MEF2A_ENST00000354410	52
MEF2A_ENST00000453228	46
MEF2B	39
MEF2BNB	29
MEF2C	71
MEF2C_ENST00000424173	64
MEF2C_ENST00000437473	41
MEF2C_ENST00000504921	4
MEF2D	38
MEFV	113
MEFV_ENST00000541159	36
MEGF10	132
MEGF11	35
MEGF11_ENST00000409699	31
MEGF6	81
MEGF8	162
MEGF8_ENST00000334370	172
MEGF9	31
MEI1	81
MEIG1	11
MEIR5	17
MEIS1	45
MEIS1_ENST00000407092	6
MEIS2	57
MEIS2_ENST00000424352	32
MEIS3	30
MELK	66
MEMO1	33
MEN1	345
MEOX1	26
MEOX2	57
MEP1A	81
MEP1B	51
MEPCE	48
MEPE	82
MERTK	102
MESDC1	7
MESDC2	22
MESP1	4
MESP2	19
MEST	26
MET	308
METAP1	38
METAP1D	28
METAP2	25
METRN	4
METRNL	26
METTL1	13
METTL10	15
METTL11A	21
METTL11B	18
METTL12	10
METTL13	66
METTL14	37
METTL15	29
METTL15_ENST00000407364	24
METTL16	37
METTL16_ENST00000263092	36
METTL17	36
METTL18	23
METTL19	23
METTL19_ENST00000389737	26
METTL20	21
METTL21A	22
METTL21B	2
METTL21B_ENST00000300209	11
METTL21C	19
METTL21D	8
METTL22	22
METTL23	19
METTL2A	13
METTL2A_ENST00000311506	18
METTL2B	32
METTL3	43
METTL4	40
METTL5	21
METTL6	25
METTL7A	19
METTL7B	15
METTL7B_ENST00000394252	18
METTL8	19
METTL8_ENST00000375258	16
METTL8_ENST00000453846	8
METTL9	17
MEX3A	17
MEX3A_ENST00000532414	16
MEX3B	49
MEX3C	35
MEX3C_ENST00000406189	34
MEX3D	11
MFAP1	35
MFAP2	7
MFAP3	17
MFAP3L	56
MFAP4	14
MFAP4_ENST00000395592	12
MFAP5	31
MFF	46
MFGE8	56
MFHAS1	50
MFI2	59
MFI2_ENST00000296351	22
MFN1	70
MFN2	48
MFN2_ENST00000376337	26
MFNG	16
MFRP	61
MFSD1	45
MFSD1_ENST00000415822	34
MFSD10	19
MFSD11	40
MFSD12	19
MFSD2A	45
MFSD2B	21
MFSD2B_ENST00000338315	22
MFSD3	15
MFSD4	39
MFSD5	32
MFSD5_ENST00000534842	4
MFSD6	53
MFSD6L	35
MFSD7	48
MFSD8	41
MFSD9	55
MGA	252
MGAM	37
MGAM_ENST00000473011	239
MGAM_ENST00000475668	214
MGAM_ENST00000549489	218
MGAT1	47
MGAT2	21
MGAT3	63
MGAT4A	40
MGAT4A_ENST00000414521	6
MGAT4B	34
MGAT4C	99
MGAT5	82
MGAT5B	71
MGAT5B_ENST00000428789	18
MGC15476	12
MGC33414	50
MGC33530	51
MGC42105	69
MGC99813	34
MGEA5	48
MGEA5_ENST00000419011	1
MGLL	16
MGMT	26
MGMT_ENST00000306010	2
MGP	13
MGRN1	35
MGRN1_ENST00000399577	26
MGST1	15
MGST2	5
MGST3	9
MIA	15
MIA2	73
MIA3	156
MIB1	78
MIB2	57
MICA	20
MICA3_HUMAN	51
MICAL1	77
MICAL2	85
MICAL2_ENST00000379612	12
MICAL3	17
MICAL3_ENST00000444520	31
MICALCL	55
MICALL1	45
MICALL2	58
MICB	26
MID1	67
MID1IP1	12
MID2	61
MID2_ENST00000262843	49
MIDN	32
MIER1	35
MIER1_ENST00000401041	37
MIER2	39
MIER3	33
MIF	3
MIF4GD	23
MIIP	31
MINA	35
MINK1	3
MINK1_ENST00000347992	49
MINK1_ENST00000355280	55
MINPP1	20
MIOS	63
MIOX	20
MIP	33
MIPEP	48
MIPOL1	45
mir	4
MIR3654	7
MIR497HG	1
MIS12	18
MIS18A	11
MIS18BP1	86
MITD1	16
MITF	66
MITF_ENST00000314589	14
MITF_ENST00000328528	7
MITF_ENST00000352241	56
MIXL1	10
MKI67	351
MKI67IP	24
MKKS	32
MKL1	67
MKL2	89
MKL2_ENST00000341243	1
MKLN1	64
MKNK1	29
MKNK2	20
MKNK2_ENST00000250896	22
MKRN1	34
MKRN2	28
MKRN3	148
MKRN4P	1
MKS1	51
MKS1_ENST00000337050	41
MKX	41
MLANA	14
MLC1	44
MLEC	32
MLF1	3
MLF1_ENST00000355893	22
MLF1_ENST00000392822	30
MLF1IP	31
MLF2	24
MLH1	190
MLH3	113
MLH3_ENST00000355774	79
MLIP	78
MLKL	41
MLL	291
MLL_ENST00000534358	197
MLL2	577
MLL2_ENST00000301067	510
MLL3	754
MLL3_ENST00000355193	693
MLL4	217
MLL5	162
MLLT1	43
MLLT10	6
MLLT10_ENST00000307729	76
MLLT10_ENST00000377072	61
MLLT10_ENST00000377100	7
MLLT11	1
MLLT11_ENST00000368921	11
MLLT3	121
MLLT4	134
MLLT4_ENST00000366806	120
MLLT4_ENST00000392108	43
MLLT6	8
MLLT6_ENST00000325718	62
MLN	14
MLNR	26
MLPH	38
MLST8	17
MLST8_ENST00000301724	17
MLST8_ENST00000382450	17
MLX	16
MLXIP	44
MLXIPL	46
MLYCD	25
MMAA	44
MMAB	12
MMACHC	21
MMADHC	19
MMD	24
MMD2	30
MMD2_ENST00000404774	27
MME	115
MMEL1	53
MMGT1	13
MMP1	60
MMP10	42
MMP11	50
MMP12	56
MMP13	63
MMP14	37
MMP15	53
MMP16	163
MMP17	18
MMP17_ENST00000360564	55
MMP19	56
MMP2	113
MMP20	48
MMP21	43
MMP23B	1
MMP24	34
MMP25	28
MMP26	38
MMP27	74
MMP28	35
MMP3	51
MMP7	25
MMP8	59
MMP9	80
MMPL1	17
MMRN1	164
MMRN2	46
MMS19	35
MMS22L	96
MN1	122
MNAT1	20
MND1	15
MNDA	133
MNS1	33
MNT	33
MNX1	16
MOAP1	31
MOB2	12
MOB2_ENST00000329957	11
MOBKL1A	16
MOBKL1B	5
MOBKL2A	23
MOBKL2B	27
MOBKL2C	22
MOBKL3	19
MOBP	9
MOCOS	77
MOCS1	37
MOCS1_ENST00000340692	42
MOCS2	16
MOCS2_ENST00000361377	10
MOCS3	42
MOG	36
MOG_ENST00000494692	10
MOGAT1	22
MOGAT1_ENST00000446656	25
MOGAT2	46
MOGAT3	53
MOGAT3_ENST00000379423	6
MOGAT3_ENST00000440203	10
MOGS	53
MON1A	39
MON1B	51
MON2	139
MORC1	171
MORC2	52
MORC2_ENST00000397641	12
MORC3	74
MORC4	68
MORC4_ENST00000355610	70
MORF4L1	25
MORF4L2	35
MORN1	34
MORN2	3
MORN3	20
MORN4	8
MORN4_ENST00000307450	8
MORN5	19
MOS	61
MOSC1	24
MOSC2	21
MOSPD1	22
MOSPD2	41
MOSPD3	25
MOV10	72
MOV10L1	119
MOV10L1_ENST00000540615	81
MOXD1	63
MOXD1_ENST00000336749	62
MPDU1	12
MPDZ	176
MPDZ_ENST00000541718	133
MPEG1	71
MPG	25
MPHOSPH10	78
MPHOSPH6	15
MPHOSPH8	49
MPHOSPH8_ENST00000414242	5
MPHOSPH9	66
MPI	31
MPL	367
MPND	28
MPO	96
MPO_ENST00000340482	10
MPP1	48
MPP2	62
MPP3	38
MPP4	38
MPP4_ENST00000409474	49
MPP5	41
MPP6	51
MPP7	45
MPPE1	20
MPPED1	50
MPPED1_ENST00000538182	8
MPPED2	60
MPPED2_ENST00000448418	32
MPRIP	82
MPST	14
MPV17	9
MPV17_ENST00000405983	10
MPV17L	8
MPV17L_ENST00000396385	10
MPV17L2	10
MPV17L2_ENST00000599612	2
MPZ	26
MPZL1	24
MPZL2	19
MPZL3	18
MR1	45
MRAP	11
MRAP_ENST00000399786	9
MRAP2	37
MRAS	18
MRC1	12
MRC1L1	41
MRC2	113
MRE11A	69
MRE11A_ENST00000323929	57
MREG	8
MRFAP1	9
MRFAP1L1	6
MRGPRD	48
MRGPRE	35
MRGPRF	21
MRGPRG	6
MRGPRX1	75
MRGPRX2	37
MRGPRX3	54
MRGPRX4	67
MRI1	17
MRI1_ENST00000319545	18
MRM1	18
MRO	21
MRO_ENST00000436348	8
MRP63	9
MRPL1	36
MRPL10	22
MRPL11	14
MRPL11_ENST00000329819	9
MRPL12	11
MRPL13	16
MRPL14	15
MRPL15	25
MRPL16	23
MRPL17	8
MRPL18	22
MRPL19	20
MRPL2	28
MRPL20	10
MRPL21	13
MRPL22	18
MRPL23	11
MRPL24	12
MRPL27	10
MRPL28	14
MRPL3	29
MRPL30	20
MRPL32	24
MRPL33	6
MRPL33_ENST00000379666	2
MRPL34	4
MRPL35	23
MRPL36	4
MRPL37	32
MRPL38	21
MRPL39	27
MRPL39_ENST00000352957	26
MRPL4	20
MRPL40	13
MRPL41	6
MRPL42	10
MRPL42_ENST00000549982	8
MRPL43	11
MRPL44	30
MRPL45	26
MRPL46	10
MRPL47	26
MRPL48	8
MRPL48_ENST00000310614	8
MRPL49	5
MRPL50	17
MRPL51	14
MRPL52	6
MRPL53	11
MRPL54	8
MRPL55	14
MRPL55_ENST00000366731	11
MRPL9	20
MRPS10	7
MRPS11	13
MRPS12	10
MRPS14	19
MRPS15	20
MRPS16	12
MRPS17	9
MRPS18A	12
MRPS18B	22
MRPS18C	11
MRPS2	15
MRPS21	8
MRPS22	38
MRPS23	15
MRPS24	9
MRPS25	12
MRPS26	6
MRPS27	16
MRPS28	11
MRPS30	42
MRPS30_ENST00000507110	36
MRPS31	29
MRPS33	8
MRPS34	5
MRPS35	24
MRPS36	9
MRPS5	52
MRPS6	16
MRPS7	19
MRPS9	27
MRRF	18
MRRF_ENST00000546115	1
MRRFP1	6
MRS2	29
MRTO4	16
MRVI1	71
MRVI1_ENST00000547195	38
MS4A1	47
MS4A10	33
MS4A12	40
MS4A13	22
MS4A14	113
MS4A15	14
MS4A15_ENST00000405633	14
MS4A2	34
MS4A3	43
MS4A4A	43
MS4A4A_ENST00000337908	29
MS4A4E	3
MS4A4E_ENST00000398986	4
MS4A5	28
MS4A6A	36
MS4A6A_ENST00000528851	7
MS4A6A_ENST00000529054	30
MS4A6E	22
MS4A7	35
MS4A8B	35
MSANTD1	12
MSANTD2	3
MSANTD3	10
MSC	47
MSGN1	36
MSH2	176
MSH3	83
MSH3_ENST00000265081	9
MSH4	137
MSH5	18
MSH5_ENST00000375703	46
MSH5_ENST00000375742	48
MSH6	324
MSI1	35
MSI2	6
MSI2_ENST00000284073	23
MSI2_ENST00000322684	19
MSL1	19
MSL2	61
MSL3	48
MSL3_ENST00000337339	30
MSLN	51
MSLN_ENST00000446427	50
MSLNL	100
MSMB	14
MSMP	14
MSN	86
MSR1	64
MSR1_ENST00000381998	38
MSRA	16
MSRB2	19
MSRB3	34
MSRB3_ENST00000355192	36
MST1	76
MST1P9	75
MST1R	95
MST1R_ENST00000296474	96
MST4	52
MSTN	42
MSTO1	17
MSTO1_ENST00000452804	3
MSTO1_ENST00000538143	1
MSX1	18
MSX2	24
MT	874
MT1A	4
MT1B	3
MT1E	2
MT1E_ENST00000330439	3
MT1F	3
MT1G	9
MT1G_ENST00000379811	8
MT1H	14
MT1M	13
MT1P2	5
MT1X	5
MT1X_ENST00000394490	1
MT2A	2
MT3	4
MT4	4
MTA1	51
MTA2	46
MTA3	37
MTAC2D1	25
MTAP	24
MTBP	71
MTCH1	16
MTCH1_ENST00000373627	3
MTCH2	20
MTCP1	10
MTCP1_ENST00000330425	10
MTCP1_ENST00000369476	10
MTCP1NB	1
MTDH	53
MTERF	32
MTERFD1	46
MTERFD2	33
MTERFD3	30
MTF1	62
MTF2	47
MTFMT	15
MTFMT_ENST00000220058	13
MTFP1	7
MTFR1	25
MTG1	36
MTHFD1	54
MTHFD1L	72
MTHFD2	17
MTHFD2_ENST00000394053	24
MTHFD2L	25
MTHFD2L_ENST00000395759	9
MTHFR	62
MTHFR_ENST00000423400	1
MTHFS	11
MTHFSD	26
MTHFSD_ENST00000381214	23
MTIF2	60
MTIF3	20
MTL5	36
MTM1	80
MTMR1	65
MTMR1_ENST00000451863	6
MTMR10	27
MTMR10_ENST00000435680	47
MTMR11	60
MTMR11_ENST00000439741	55
MTMR12	74
MTMR14	37
MTMR2	36
MTMR2_ENST00000346299	35
MTMR3	17
MTMR3_ENST00000401950	81
MTMR4	80
MTMR6	69
MTMR7	61
MTMR8	81
MTMR8_ENST00000453546	87
MTMR9	48
MTNR1A	38
MTNR1B	71
MTO1	51
MTOR	308
MTPAP	48
MTPAP_ENST00000358107	57
MTPN	8
MTR	118
MTR_ENST00000418145	2
MTRF1	23
MTRF1L	19
MTRR	68
MTSS1	73
MTSS1L	18
MTTP	114
MTUS1	83
MTUS1_ENST00000297488	23
MTUS1_ENST00000381861	28
MTUS2	38
MTUS2_ENST00000431530	227
MTX1	16
MTX2	23
MTX3	17
MTX3_ENST00000512560	12
MUC1	27
MUC1_ENST00000368392	17
MUC1_ENST00000368395	32
MUC12	138
MUC13	51
MUC15	48
MUC15_ENST00000436318	19
MUC16	1265
MUC16_ENST00000331986	1034
MUC16_ENST00000397910	1844
MUC17	739
MUC19	13
MUC19_ENST00000538912	5
MUC2	244
MUC2_ENST00000441003	350
MUC20	60
MUC20_ENST00000381954	23
MUC21	93
MUC22	3
MUC3A	70
MUC3B	71
MUC4	100
MUC4_ENST00000405167	279
MUC4_ENST00000463781	1046
MUC5AC	540
MUC5B	448
MUC6	195
MUC6_ENST00000421673	197
MUC7	86
MUCL1	11
MUDENG	32
MUL1	27
MUM1	48
MUM1L1	82
MUM1L1_ENST00000337685	78
MURC	40
MUS81	38
MUS81_ENST00000308110	25
MUSK	109
MUSTN1	9
MUT	65
MUTED	16
MUTYH	35
MVD	24
MVK	41
MVP	72
MX1	52
MX2	80
MXD1	20
MXD3_ENST00000423571	12
MXD4	13
MXI1	16
MXRA5	372
MXRA5_ENST00000381114	367
MXRA7	9
MXRA8	25
MYADM	37
MYADML2	11
MYB	57
MYB_ENST00000341911	66
MYBBP1A	60
MYBL1	70
MYBL2	73
MYBPC1	104
MYBPC1_ENST00000360610	99
MYBPC2	1
MYBPC2_ENST00000357701	97
MYBPC3	95
MYBPH	38
MYBPHL	25
MYC	83
MYC_ENST00000377970	82
MYCBP	6
MYCBP2	260
MYCBP2_ENST00000357337	303
MYCBP2_ENST00000360084	24
MYCBP2_ENST00000407578	322
MYCBPAP	72
MYCBPAP_ENST00000323776	51
MYCL1	7
MYCL1_ENST00000397332	26
MYCL2	2
MYCN	60
MYCT1	43
MYD88	723
MYEF2	62
MYEOV	41
MYEOV2	20
MYF5	70
MYF6	64
MYH1	356
MYH10	139
MYH11	255
MYH11_ENST00000396324	207
MYH13	256
MYH13_ENST00000252172	253
MYH14	104
MYH14_ENST00000262269	146
MYH15	206
MYH2	339
MYH3	206
MYH4	290
MYH6	240
MYH7	322
MYH7B	138
MYH8	310
MYH9	210
MYL1	41
MYL10	29
MYL12A	12
MYL12B	10
MYL2	22
MYL3	8
MYL4	17
MYL4_ENST00000536623	4
MYL5	8
MYL6	9
MYL6_ENST00000547649	5
MYL6B	11
MYL7	18
MYL9	13
MYLIP	42
MYLK	205
MYLK2	67
MYLK3	75
MYLK4	65
MYLK4_ENST00000268446	6
MYLPF	10
MYNN	34
MYO10	187
MYO15A	235
MYO15B	2
MYO16	266
MYO18A	100
MYO18A_ENST00000527372	112
MYO18B	310
MYO19	60
MYO19_ENST00000431794	64
MYO1A	109
MYO1B	88
MYO1B_ENST00000392318	52
MYO1C	54
MYO1D	87
MYO1E	87
MYO1F	118
MYO1G	77
MYO1H	70
MYO1H_ENST00000431443	14
MYO3A	331
MYO3A_ENST00000543632	11
MYO3B	171
MYO3B_ENST00000408978	126
MYO5A	137
MYO5B	169
