chr	start	end
1	46732128	46734128
1	46735382	46737382
1	46739307	46741307
1	46742781	46748036
1	46750212	46752580
1	46767864	46769864
1	46809523	46811815
1	46817567	46819567
1	46826274	46828274
1	46873215	46875215
1	46876871	46880133
1	46975320	46979130
1	47015765	47017765
1	47027402	47029402
1	47036170	47038177
1	47041283	47043283
1	47045266	47047266
1	47058791	47060791
1	47074340	47076340
1	47100556	47102556
1	47107961	47111904
1	47122859	47124859
1	47132881	47134881
1	47154262	47156262
1	47181115	47184746
1	47275558	47279280
1	47279763	47281788
1	47281797	47285388
1	47398670	47400960
1	47488505	47490505
1	47494730	47496730
1	47500570	47502744
1	47513254	47515254
1	47532297	47534297
1	47547113	47549113
1	47559307	47561307
1	47563871	47565871
1	47605452	47608246
1	47608501	47612765
1	47613339	47615339
1	47649718	47651718
1	47684433	47686569
1	47690263	47692447
1	47716094	47718297
1	47734328	47736328
1	47745282	47747675
1	47754125	47756125
1	47769621	47771621
1	47833152	47835155
1	47881079	47883916
1	47902918	47906121
1	48687528	48689528
1	48693997	48696040
1	48696230	48698782
1	48700424	48702424
1	48707135	48709266
1	48877804	48879804
1	48917698	48919796
1	49118076	49120076
1	49127902	49129903
1	49200966	49203111
1	49223878	49225878
1	49241448	49243448
1	49510273	49512273
1	50883473	50888074
1	51252667	51254667
1	51322620	51324620
1	51566910	51568910
1	51577237	51579237
1	51583465	51585465
1	51610435	51612435
1	51735842	51737877
1	51753524	51757251
1	51766302	51768302
1	51777495	51779495
1	51809687	51811687
1	51825886	51827886
1	51828641	51830641
1	51872879	51874879
1	51909648	51911648
1	51911729	51913729
1	51930002	51932002
1	52081881	52083881
1	52210277	52212277
1	52225396	52227396
1	52245956	52247956
1	52256317	52259090
1	52262983	52265039
1	52268530	52270600
1	52274998	52276998
1	52282766	52284766
1	52298796	52300796
1	52302267	52304267
1	52305057	52307064
1	52343084	52345157
1	52485677	52487677
1	52489191	52491191
1	52497841	52500434
1	52519740	52521747
1	52529533	52531533
1	52703740	52705874
1	52728530	52730530
1	52733271	52735271
1	52739155	52741155
1	52758187	52760187
1	52802446	52804460
1	52819311	52828218
1	52839546	52841546
1	52853258	52855937
1	52858429	52860429
1	52860843	52864459
1	52879509	52881509
1	52890053	52892053
1	52901425	52903425
1	52926292	52928292
1	52990312	52992700
1	53071370	53073370
1	53157451	53159524
1	53249694	53251694
1	53278577	53280577
1	53286242	53288242
1	53319266	53321266
1	53321866	53324304
1	53328677	53330677
1	53350522	53352522
1	53357589	53359589
1	53361233	53363245
1	53369726	53371726
1	53415505	53417505
1	53419428	53421428
1	53426221	53428221
1	53534762	53536762
1	53541934	53545371
1	53553565	53555565
1	53557299	53559299
1	53579635	53581635
1	53599047	53601047
1	53607109	53609109
1	53667082	53669082
1	53675051	53677948
1	53678140	53680140
1	53680722	53682722
1	53683585	53687240
1	53719786	53721786
1	53728844	53730887
1	53736022	53738022
1	53741424	53743463
1	53745272	53747346
1	53792511	53794513
1	53924389	53928262
1	53929373	53933322
1	53973853	53976547
1	53979367	53981367
1	53989555	53991555
1	54059109	54061428
1	54261412	54263786
1	54265422	54267422
1	54272459	54274459
1	54292828	54294828
1	54330952	54332952
1	54336043	54338043
1	54343037	54345037
1	54347892	54349892
1	54370914	54372914
1	54374637	54376637
1	54388583	54390583
1	54422836	54424874
1	54430971	54434367
1	54473664	54475738
1	54482785	54484785
1	54508146	54510146
1	54517760	54519760
1	54604251	54606779
1	54609150	54611364
1	54617519	54619585
1	54652354	54654411
1	54660254	54662254
1	54669728	54671964
1	54674747	54676747
1	54706171	54708171
1	54870665	54872665
1	55059295	55061295
1	55063970	55065970
1	55066043	55068082
1	55069041	55071043
1	55071906	55077164
1	55079402	55081402
1	55084605	55086605
1	55095559	55097559
1	55118487	55120802
1	55138414	55140414
1	55143499	55145525
1	55165015	55168882
1	55171201	55173201
1	55173748	55175748
1	55193052	55195052
1	55196267	55198267
1	55198330	55200330
1	55206085	55208085
1	55222677	55225723
1	55246031	55248381
1	55250675	55254433
1	55265635	55267635
1	55272360	55274360
1	55276574	55278574
1	55278590	55280590
1	55281721	55283721
1	55306307	55308524
1	55317029	55320758
1	55340650	55342650
1	55450770	55452915
1	55456722	55458722
1	55469706	55473856
1	55504551	55506576
1	55508595	55510595
1	55511243	55513243
1	55520667	55524035
1	55528182	55530182
1	55538572	55540572
1	55548463	55550463
1	55561793	55565202
1	55570848	55574042
1	55585412	55587412
1	55599045	55601045
1	55602581	55605653
1	55607436	55609436
1	55610677	55614355
1	55619415	55621415
1	55623564	55625564
1	56988553	56991180
1	57001644	57003644
1	57157052	57159052
1	57160694	57162694
1	57168921	57170956
1	57188257	57190257
1	57191217	57193217
1	57208853	57210907
1	57251848	57255757
1	57257327	57259433
1	57332304	57334304
1	57339620	57342803
1	57346259	57348259
1	57350704	57352704
1	57372671	57374773
1	57377100	57379100
1	57382353	57384353
1	57405589	57407589
1	57408459	57410459
1	57410525	57412713
1	57414263	57416368
1	57424834	57426834
1	57475377	57477377
1	57479896	57481896
1	57536317	57538317
1	58998629	59000918
1	59003861	59005965
1	59138251	59140251
1	59147136	59149136
1	59157601	59159601
1	59159870	59161870
1	59247073	59249073
1	59786403	59788403
1	59804656	59806713
1	59921738	59923738
1	60018884	60020884
1	60090659	60092659
1	60105977	60107977
1	60138794	60140794
1	60222649	60224649
1	60372569	60374592
1	60380647	60382701
1	60391413	60393413
1	60455364	60457364
1	60490105	60492105
1	60498169	60500169
1	60504677	60507673
1	60537233	60539233
1	61797217	61799217
1	61871229	61873232
1	61891178	61893178
1	62236134	62238230
1	62252583	62254583
1	62260188	62264063
1	62287666	62289666
1	62298413	62300413
1	62329046	62331046
1	62348935	62350935
1	62454929	62456929
1	62573186	62575186
1	62578786	62580807
1	62587731	62589731
1	62592661	62594737
1	62613029	62615029
1	62732956	62735164
1	62738015	62741450
1	62906180	62908180
1	62909957	62911957
1	62915290	62917489
1	62922219	62924219
1	62939903	62941939
1	62942482	62944482
1	62952070	62954070
1	62970386	62972386
1	62978489	62980560
1	63004518	63006518
1	63007323	63010406
1	63017564	63019564
1	63043510	63045615
1	63062413	63065415
1	63066484	63070703
1	63083481	63085481
1	63098238	63100238
1	63112431	63114982
1	63118736	63120736
1	63127715	63129715
1	63268465	63270465
1	63281360	63283360
1	63283970	63287857
1	63293844	63295844
1	63298729	63300751
1	63306121	63308121
1	63328789	63330789
1	63788026	63790981
1	63880583	63882583
1	63901663	63903663
1	63918615	63920618
1	63990379	63992379
1	63997412	64000138
1	64016419	64018419
1	64021853	64023853
1	64033092	64035092
1	64058200	64060200
1	64113203	64115203
1	64116472	64118472
1	64119127	64121127
1	64604817	64606817
1	64607164	64609314
1	64623708	64625708
1	64642417	64644791
1	64670354	64673485
1	64675469	64677469
1	64679515	64681581
1	64706395	64708395
1	65067521	65069521
1	65097333	65100840
1	65106575	65108575
1	65112503	65114552
1	65118559	65121426
1	65123409	65125409
1	65129198	65131209
1	65138130	65140130
1	65142942	65144942
1	65145995	65147995
1	65156208	65158208
1	65209991	65211991
1	65246209	65248209
1	65269721	65271721
1	65299318	65301318
1	65304287	65306287
1	65308862	65312276
1	65322438	65324438
1	65334106	65336106
1	65338178	65340178
1	65690781	65692781
1	65848963	65853598
1	65873338	65875338
1	65894616	65896616
1	66057381	66059456
1	66082694	66084694
1	66100898	66103533
1	66457773	66459773
1	66712206	66714311
1	66722492	66724492
1	66730724	66732724
1	67107510	67109510
1	67141720	67143720
1	67146928	67148928
1	67153839	67155850
1	67198543	67200543
1	67206001	67208001
1	67262851	67264851
1	67265777	67267777
1	67292492	67294492
1	67298300	67300302
1	67312306	67314306
1	67339616	67341616
1	67410851	67412851
1	67422747	67424747
1	67437584	67439584
1	67441367	67443367
1	67449263	67451340
1	67506969	67508969
1	67516756	67518756
1	67557869	67560267
1	67720530	67722530
1	67723172	67725632
1	67786301	67788301
1	67793020	67795020
1	67832593	67834672
1	67837152	67839152
1	67860350	67862752
1	67879892	67882005
1	67884836	67886836
1	67889775	67891775
1	67894727	67896727
1	68151171	68153182
1	68170235	68172235
1	68511299	68513923
1	68612868	68614868
1	68614917	68616917
1	68623870	68625870
1	68696908	68698908
1	68894504	68896504
1	68903660	68906311
1	68909338	68911517
1	68946919	68949567
1	70225056	70227056
1	70256809	70258809
1	70302924	70304924
1	70493017	70495017
1	70500827	70505985
1	70540879	70542879
1	70610548	70612548
1	70613324	70615324
1	70615832	70617832
1	70624071	70626071
1	70640517	70642517
1	70653870	70655895
1	70670121	70672121
1	70686412	70688412
1	70697012	70699012
1	70709494	70711494
1	70818699	70820699
1	70831170	70833170
1	70886339	70888339
1	70889067	70891067
1	71317546	71319546
1	71417661	71419711
1	71439027	71441027
1	71511473	71513639
1	71529780	71531786
1	71535564	71537564
1	71543171	71545171
1	71872172	71874219
1	72162779	72164779
1	72399765	72401820
1	72747084	72749125
1	74491633	74493633
1	74505926	74508363
1	74539451	74541451
1	74574212	74576212
1	74647323	74649324
1	74662972	74664972
1	74669359	74672308
1	74800742	74802742
1	74835076	74837076
1	74953900	74955900
1	75008607	75010607
1	75036102	75039603
1	75054552	75056552
1	75071554	75073554
1	75077480	75079480
1	75085535	75087535
1	75096499	75098499
1	75171042	75173042
1	75187802	75189839
1	75198023	75200023
1	75621712	75623712
1	75671295	75673326
1	75676192	75678192
1	75683184	75685965
1	75687093	75689101
1	75692433	75694433
1	75707568	75709568
1	75804284	75806284
1	76197337	76199337
1	76204775	76206775
1	76210536	76212536
1	76214123	76216192
1	76225960	76227963
1	76254644	76256644
1	76261798	76263798
1	76353936	76355936
1	76383785	76385785
1	76396848	76398848
1	76876983	76878983
1	77093358	77095358
1	77333298	77335363
1	77509160	77511160
1	77514977	77516982
1	77586996	77588996
1	77626309	77628309
1	77684011	77686011
1	77762527	77764527
1	77948024	77950024
1	77983387	77985387
1	78000608	78002608
1	78033153	78035154
1	78044296	78046296
1	78049228	78051228
1	78097284	78099938
1	78162609	78164609
1	78180446	78182446
1	78186783	78188783
1	78266137	78268137
1	78308056	78310056
1	78324762	78326762
1	78331020	78333046
1	78339540	78341540
1	78382890	78384890
1	78394131	78396131
1	78398049	78400049
1	78406717	78409143
1	78421338	78423338
1	78425081	78427081
1	78431773	78433773
1	78434701	78436701
1	78469950	78471950
1	78480733	78482733
1	78510909	78512976
1	78545469	78547469
1	78559678	78561678
1	78600403	78602404
1	78957459	78959459
1	78962579	78964579
1	79001218	79003304
1	79092776	79096473
1	79106495	79108495
1	79120186	79122186
1	79127528	79129528
1	79357782	79359782
1	79384958	79387047
1	79403913	79405913
1	79411067	79413067
1	82301695	82303695
1	82408086	82410337
1	82414982	82418696
1	82431131	82434819
1	82446586	82448586
1	82455165	82457599
1	84355008	84357008
1	84385789	84387789
1	84407204	84409204
1	84609178	84611180
1	84699907	84701907
1	84875680	84877680
1	84943975	84945975
1	84947601	84949646
1	84954343	84957143
1	85019769	85021872
1	85028104	85030489
1	85038993	85041033
1	85115095	85117134
1	85123142	85125142
1	85330400	85332691
1	85391400	85393400
1	85394342	85398070
1	85402484	85406307
1	85461511	85463511
1	85487003	85489003
1	85498935	85500935
1	85505716	85507802
1	85536631	85538631
1	85547077	85549078
1	85558205	85560205
1	85582479	85584497
1	85591265	85593280
1	85597679	85599679
1	85642884	85644884
1	85647356	85649625
1	85654961	85657421
1	85665206	85667508
1	85723373	85725373
1	85732402	85734402
1	85735361	85737384
1	85823504	85825504
1	86046086	86048955
1	86170939	86174774
1	86195297	86197297
1	86199461	86201509
1	86209482	86211509
1	86251107	86253107
1	86288260	86290260
1	86303282	86305282
1	86312382	86316071
1	86333272	86335272
1	86339372	86341999
1	86360557	86362558
1	86371894	86373894
1	86434957	86436957
1	86487251	86489251
1	86496579	86498579
1	86511531	86513531
1	86580045	86582045
1	86589544	86592856
1	86610817	86612825
1	86817646	86821348
1	86823496	86825496
1	86841103	86843103
1	86849373	86852170
1	86889119	86891119
1	86897058	86899058
1	86903620	86908123
1	86908555	86910555
1	86912241	86914241
1	86915350	86917350
1	86919774	86922192
1	86933698	86935698
1	86941184	86943196
1	86950110	86952110
1	86960191	86962191
1	86964639	86966665
1	87024715	87026715
1	87035810	87037869
1	87039303	87042255
1	87044075	87046931
1	87169606	87171606
1	87184250	87186250
1	87206963	87208965
1	87537661	87539661
1	87557242	87559308
1	87569194	87571335
1	87796734	87798734
1	89205681	89207774
1	89235151	89237155
1	89249359	89251483
1	89278303	89280303
1	89298123	89300123
1	89321983	89323983
1	89328691	89330691
1	89413776	89415776
1	89417791	89419791
1	89426772	89428772
1	89434089	89436089
1	89447492	89450508
1	89452997	89454997
1	89473684	89476169
1	89478082	89480082
1	89519362	89521362
1	89521639	89526080
1	89527873	89529877
1	89574844	89576844
1	89578827	89580953
1	89581807	89583853
1	89586619	89588619
1	89598070	89600070
1	89606242	89608242
1	89612380	89616206
1	89616956	89619143
1	89636432	89638454
1	89649944	89651944
1	89653282	89656911
1	89657689	89659689
1	89661987	89663987
1	89725438	89727438
1	89727471	89730566
1	89732172	89734172
1	89833252	89835252
1	89843154	89845154
1	89845156	89850839
1	90047615	90050379
1	90177336	90180843
1	90399863	90402136
1	90471950	90473950
1	90481950	90485321
1	90485375	90487375
1	90492201	90494201
1	91181397	91183397
1	91402047	91407272
1	91783923	91785923
1	91789279	91791279
1	91808036	91810036
1	91815350	91817350
1	91843681	91846734
1	91972956	91974956
1	91979477	91981477
1	92148385	92150385
1	92160242	92162242
1	92180951	92182951
1	92183957	92186447
1	92192225	92194225
1	92223223	92225223
1	92261958	92263958
1	92445446	92447446
1	92455766	92457766
1	92458776	92460776
1	92468990	92471000
1	92494730	92496731
1	92497114	92499114
1	92510184	92512184
1	92553358	92555358
1	92594295	92596295
1	92603964	92605964
1	92641466	92644896
1	92645718	92650447
1	92711698	92713698
1	92727419	92729422
1	92732511	92734511
1	92753547	92755584
1	92755989	92757989
1	92761982	92763982
1	92771829	92773829
1	92788136	92790136
1	92798008	92800008
1	92940718	92942718
1	92943313	92949996
1	92978331	92980331
1	93069934	93071934
1	93072240	93074259
1	93090349	93092349
1	93141746	93143746
1	93159880	93161944
1	93162529	93164529
1	93201009	93203179
1	93296677	93298677
1	93308459	93310459
1	93425938	93427938
1	93598302	93600677
1	93601364	93603364
1	93644697	93646803
1	93818461	93820461
1	94031991	94034042
1	94040588	94042588
1	94047228	94049294
1	94053750	94055806
1	94139377	94141470
1	94335339	94337339
1	94340964	94343765
1	94466432	94468432
1	94475940	94477940
1	94479101	94481101
1	94484287	94487906
1	94489533	94491533
1	94495080	94498444
1	94501837	94503906
1	94519705	94521705
1	94527685	94529774
1	94542268	94547155
1	94563352	94565441
1	94585555	94587555
1	94638989	94640989
1	94642653	94646469
1	94649547	94651547
1	94666330	94668330
1	94695978	94697978
1	94932483	94934483
1	94940269	94942269
1	94954371	94956371
1	94995063	94997063
1	95000707	95002707
1	95285518	95287518
1	95306680	95308680
1	95309940	95311940
1	95321947	95323961
1	95329440	95331440
1	95366801	95368801
1	95491697	95493697
1	95537322	95539342
1	95614767	95616767
1	95698829	95700829
1	95709231	95711231
1	97188154	97190154
1	97234290	97236307
1	97242142	97244142
1	97249647	97251647
1	97543679	97545679
1	97770838	97772838
1	97980408	97982479
1	98038361	98040361
1	98292708	98294708
1	98347884	98349884
1	99149544	99151544
1	99160099	99162099
1	99202855	99204855
1	99469117	99471117
1	99752658	99754658
1	99770339	99773302
1	100151736	100156322
1	100158598	100160598
1	100175499	100178988
1	100181997	100183997
1	100184090	100186090
1	100193200	100196301
1	100206828	100208828
1	100315637	100319245
1	100326844	100328853
1	100335331	100337331
1	100339252	100341969
1	100342254	100344254
1	100345327	100348130
1	100348757	100351185
1	100357054	100359054
1	100365310	100367310
1	100375388	100378990
1	100471595	100473595
1	100475986	100477986
1	100502875	100504875
1	100534234	100536234
1	100571542	100574501
1	100574974	100576974
1	100583643	100585697
1	100597744	100599744
1	100613218	100615218
1	100619742	100621742
1	100622823	100624823
1	100625027	100627027
1	100660979	100662981
1	100680587	100682587
1	100695326	100697326
1	100731084	100733084
1	100739507	100742233
1	100842153	100844153
1	100920027	100922027
1	101195859	101199015
1	101202749	101204826
1	101338781	101340977
1	101342054	101344054
1	101378263	101380263
1	101430420	101432420
1	101457291	101459291
1	101466147	101468147
1	101489966	101491966
1	102268939	102270939
1	103344240	103346240
1	103351407	103355135
1	103376759	103382192
1	103384882	103386900
1	103399035	103401035
1	103404891	103406891
1	103411452	103413452
1	103434808	103436808
1	103443653	103445970
1	103454122	103456122
1	103467329	103469334
1	103470440	103472652
1	103479081	103481081
1	103495727	103497802
1	103543246	103545264
1	104075466	104078411
1	104092571	104094571
1	104116892	104119093
1	104119227	104121227
1	104159597	104161597
1	104162169	104165241
1	104200179	104204041
1	104233161	104237035
1	104294318	104298389
1	107598701	107601429
1	107866382	107868498
1	107962702	107964702
1	107972508	107974508
1	108115692	108117692
1	108151557	108153557
1	108184282	108186282
1	108290685	108292685
1	108302435	108304435
1	108308153	108310153
1	108312266	108314266
1	108321108	108323108
1	108678320	108680320
1	108689898	108691898
1	108699127	108701127
1	108723636	108725636
1	109009230	109011261
1	109170371	109172418
1	109190331	109192481
1	109196466	109198466
